cod_ine,fecha,municipio,confirmados,departamento,poblacion
31202,2020-06-21,Pojo,1,Cochabamba,10419
31202,2020-07-17,Pojo,1,Cochabamba,10419
31202,2020-07-28,Pojo,3,Cochabamba,10419
31202,2020-07-31,Pojo,7,Cochabamba,10419
31202,2020-08-29,Pojo,2,Cochabamba,10419
31202,2020-09-12,Pojo,1,Cochabamba,10419
31202,2020-09-13,Pojo,1,Cochabamba,10419
31202,2021-04-02,Pojo,1,Cochabamba,10419
31202,2021-05-06,Pojo,1,Cochabamba,10419
31202,2021-05-12,Pojo,1,Cochabamba,10419
31202,2021-05-18,Pojo,1,Cochabamba,10419
31202,2021-05-26,Pojo,1,Cochabamba,10419
31202,2021-05-27,Pojo,5,Cochabamba,10419
31202,2021-05-31,Pojo,2,Cochabamba,10419
31202,2021-06-03,Pojo,1,Cochabamba,10419
31202,2021-06-04,Pojo,1,Cochabamba,10419
31202,2021-06-10,Pojo,1,Cochabamba,10419
31202,2021-06-15,Pojo,1,Cochabamba,10419
31202,2021-06-29,Pojo,3,Cochabamba,10419
31202,2021-07-12,Pojo,1,Cochabamba,10419
31202,2021-07-20,Pojo,2,Cochabamba,10419
31202,2021-07-30,Pojo,1,Cochabamba,10419
31202,2021-08-01,Pojo,1,Cochabamba,10419
31202,2021-08-04,Pojo,2,Cochabamba,10419
31202,2021-08-14,Pojo,1,Cochabamba,10419
31202,2021-08-20,Pojo,1,Cochabamba,10419
31202,2021-08-24,Pojo,1,Cochabamba,10419
31202,2021-08-26,Pojo,1,Cochabamba,10419
31202,2021-08-27,Pojo,1,Cochabamba,10419
31202,2021-08-28,Pojo,1,Cochabamba,10419
31202,2021-09-29,Pojo,1,Cochabamba,10419
31202,2021-10-26,Pojo,2,Cochabamba,10419
31202,2021-11-06,Pojo,2,Cochabamba,10419
31202,2021-11-08,Pojo,2,Cochabamba,10419
31202,2021-11-09,Pojo,7,Cochabamba,10419
31202,2021-11-11,Pojo,2,Cochabamba,10419
31202,2021-11-14,Pojo,1,Cochabamba,10419
31202,2021-11-15,Pojo,1,Cochabamba,10419
31202,2021-11-17,Pojo,1,Cochabamba,10419
31202,2021-11-19,Pojo,3,Cochabamba,10419
31202,2021-11-20,Pojo,1,Cochabamba,10419
31202,2021-11-21,Pojo,3,Cochabamba,10419
31202,2021-11-22,Pojo,1,Cochabamba,10419
31202,2021-11-23,Pojo,1,Cochabamba,10419
31202,2021-11-26,Pojo,1,Cochabamba,10419
31202,2021-11-28,Pojo,5,Cochabamba,10419
31202,2021-11-30,Pojo,1,Cochabamba,10419
31202,2021-12-01,Pojo,1,Cochabamba,10419
31202,2021-12-03,Pojo,2,Cochabamba,10419
31202,2021-12-06,Pojo,2,Cochabamba,10419
31202,2021-12-08,Pojo,2,Cochabamba,10419
31202,2021-12-09,Pojo,3,Cochabamba,10419
31202,2021-12-10,Pojo,1,Cochabamba,10419
31202,2021-12-11,Pojo,1,Cochabamba,10419
31202,2021-12-15,Pojo,1,Cochabamba,10419
31202,2021-12-16,Pojo,1,Cochabamba,10419
31202,2021-12-20,Pojo,1,Cochabamba,10419
31202,2021-12-21,Pojo,1,Cochabamba,10419
31202,2021-12-23,Pojo,1,Cochabamba,10419
31202,2021-12-26,Pojo,1,Cochabamba,10419
31202,2021-12-28,Pojo,5,Cochabamba,10419
31202,2021-12-29,Pojo,3,Cochabamba,10419
31202,2021-12-30,Pojo,4,Cochabamba,10419
31202,2021-12-31,Pojo,1,Cochabamba,10419
31202,2022-01-01,Pojo,1,Cochabamba,10419
31202,2022-01-02,Pojo,1,Cochabamba,10419
31202,2022-01-05,Pojo,3,Cochabamba,10419
31202,2022-01-06,Pojo,3,Cochabamba,10419
31202,2022-01-09,Pojo,4,Cochabamba,10419
31202,2022-01-10,Pojo,12,Cochabamba,10419
31202,2022-01-11,Pojo,19,Cochabamba,10419
31202,2022-01-12,Pojo,6,Cochabamba,10419
31202,2022-01-13,Pojo,9,Cochabamba,10419
31202,2022-01-14,Pojo,2,Cochabamba,10419
31202,2022-01-15,Pojo,14,Cochabamba,10419
31202,2022-01-16,Pojo,7,Cochabamba,10419
31202,2022-01-17,Pojo,6,Cochabamba,10419
31202,2022-01-18,Pojo,2,Cochabamba,10419
31202,2022-01-19,Pojo,4,Cochabamba,10419
31202,2022-01-20,Pojo,2,Cochabamba,10419
31202,2022-01-21,Pojo,2,Cochabamba,10419
31202,2022-01-23,Pojo,2,Cochabamba,10419
31202,2022-01-24,Pojo,1,Cochabamba,10419
31202,2022-01-26,Pojo,1,Cochabamba,10419
31202,2022-01-29,Pojo,1,Cochabamba,10419
31202,2022-01-30,Pojo,1,Cochabamba,10419
31202,2022-02-03,Pojo,1,Cochabamba,10419
