cod_ine,fecha,municipio_x,confirmados,municipio_y,departamento,sdi,poblacion,urbanizacion
70603,2020-05-09,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-11,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-12,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-13,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-15,Colpa Bélgica,5,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-17,Colpa Bélgica,5,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-23,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-24,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-25,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-26,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-29,Colpa Bélgica,6,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-30,Colpa Bélgica,6,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-05-31,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-02,Colpa Bélgica,8,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-03,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-04,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-05,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-10,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-13,Colpa Bélgica,7,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-14,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-18,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-19,Colpa Bélgica,8,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-20,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-27,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-06-29,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-01,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-03,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-04,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-05,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-07,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-08,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-10,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-11,Colpa Bélgica,6,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-13,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-14,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-15,Colpa Bélgica,9,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-16,Colpa Bélgica,7,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-17,Colpa Bélgica,6,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-19,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-21,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-22,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-23,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-26,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-07-29,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-08-01,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-08-05,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-08-06,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-08-31,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-09-03,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-09-24,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-09-25,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-09-29,Colpa Bélgica,8,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-10-02,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-10-05,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-10-06,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-10-27,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-11-02,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-01,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-23,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-24,Colpa Bélgica,5,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-28,Colpa Bélgica,5,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-29,Colpa Bélgica,3,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2020-12-30,Colpa Bélgica,5,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-02,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-04,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-10,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-12,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-15,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-16,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-17,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-20,Colpa Bélgica,4,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-21,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-22,Colpa Bélgica,7,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-24,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-26,Colpa Bélgica,2,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
70603,2021-01-27,Colpa Bélgica,1,Colpa Belgica,Santa Cruz,58.1267810706492,6132,75.4
