cod_ine,fecha,municipio,confirmados,departamento,poblacion
20203,2020-07-08,Huarina,1,La Paz,4475
20203,2021-05-29,Huarina,1,La Paz,4475
20203,2021-06-02,Huarina,2,La Paz,4475
20203,2021-06-03,Huarina,1,La Paz,4475
20203,2021-06-12,Huarina,7,La Paz,4475
20203,2021-06-18,Huarina,2,La Paz,4475
20203,2021-06-19,Huarina,1,La Paz,4475
20203,2021-07-06,Huarina,2,La Paz,4475
20203,2021-07-14,Huarina,1,La Paz,4475
20203,2021-07-21,Huarina,1,La Paz,4475
20203,2021-08-25,Huarina,2,La Paz,4475
20203,2021-08-31,Huarina,1,La Paz,4475
20203,2021-09-03,Huarina,1,La Paz,4475
20203,2021-11-13,Huarina,1,La Paz,4475
