cod_ine,fecha,municipio_x,confirmados,municipio_y,departamento,sdi,poblacion,urbanizacion
10405,2020-06-25,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2020-08-12,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-10,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-12,El Villar,6,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-13,El Villar,11,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-16,El Villar,27,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-17,El Villar,3,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-18,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-19,El Villar,11,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-20,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-21,El Villar,6,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-23,El Villar,6,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-26,El Villar,7,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-29,El Villar,4,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-01-30,El Villar,4,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-01,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-02,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-03,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-06,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-09,El Villar,8,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-12,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-16,El Villar,10,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-18,El Villar,4,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-26,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-02-27,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-03-01,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-03-15,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-03-16,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-03-29,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-04-09,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-04-14,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-04-16,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-04-22,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-04-29,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-05-10,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-05-26,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-06,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-12,El Villar,4,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-15,El Villar,12,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-17,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-18,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-06-20,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-07-07,El Villar,6,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-07-15,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-08-11,El Villar,6,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-08-27,El Villar,2,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-08-29,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-09-16,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-09-22,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
10405,2021-09-26,El Villar,1,El Villar,Chuquisaca,47.7101408196485,4644,0.0
